iso3,economy,regulator,round_year,as_of_date,variable,value,status,confidence,source,note,coded_on
TGO,Togo,BCEAO,2021,2020-12-31,ib_legal_framework,1.0,verified,high,"BCEAO Instruction n°002-03-2018 du 21 mars 2018 relative aux dispositions particulieres applicables aux etablissements de credit exercant une activite de finance islamique. Art.20: entry into force on date of signature, 21.03.2018, Dakar, signed Tiemoko Meyliet Kone. Art.3: applies to all credit institutions in any UMOA member state. Art.4: two categories - exclusive Islamic credit institutions, and partial via a dedicated ""Branche islamique"" | bceao.int/sites/default/files/2018-05/Instruction 002-03-2018 dispositions particulieres FI applicables aux ETC-web.pdf","Full text verified. Regional instrument: identical value for all six UMOA economies. Companion texts: 003-03-2018 (SFD, same date), 004-05-2018 and 005-05-2018 (technical characteristics, 02.05.2018)",2026-08-16
TGO,Togo,BCEAO,2011,2010-12-31,ib_regime,0.0,verified,high,"No Islamic credit institution and no Islamic branch in the annexed list. Rapport annuel 2010 de la Commission Bancaire de l'UMOA, Annexe - liste des etablissements de credit | cb-umoa.org/sites/default/files/2022-01/Rapport%20Annuel%202010%20de%20la%20Commission%20Bancaire.pdf","The Branche islamique category did not exist in UMOA before Instruction 002-03-2018 of 21.03.2018, so a licence list is exhaustive at this reference date",2026-08-16
TGO,Togo,BCEAO,2014,2013-12-31,ib_regime,0.0,verified,high,"No Islamic credit institution and no Islamic branch in the annexed list. Rapport annuel 2013 de la Commission Bancaire de l'UMOA, Annexe | cb-umoa.org/sites/default/files/2025-02/Rapport%20Annuel%202013%20de%20la%20Commission%20Bancaire_compressed.pdf","The Branche islamique category did not exist in UMOA before Instruction 002-03-2018 of 21.03.2018, so a licence list is exhaustive at this reference date",2026-08-16
TGO,Togo,BCEAO,2017,2016-12-31,ib_regime,0.0,verified,high,"No Islamic credit institution and no Islamic branch in the annexed list. Rapport annuel 2016 de la Commission Bancaire de l'UMOA, Annexe II | cb-umoa.org/sites/default/files/2022-01/Rapport%20Annuel%202016%20de%20la%20Commission%20Bancaire.pdf","The Branche islamique category did not exist in UMOA before Instruction 002-03-2018 of 21.03.2018, so a licence list is exhaustive at this reference date",2026-08-16
TGO,Togo,BCEAO,2021,2020-12-31,ib_regime,0.0,verified,high,"No Islamic credit institution and no Islamic branch in the annexed list. Rapport annuel 2020 de la Commission Bancaire de l'UMOA, Annexe II.1.1 Liste des etablissements de credit | cb-umoa.org/sites/default/files/2022-01/Rapport%20annuel%202020%20de%20la%20Commission%20Bancaire.pdf","Exhaustive search of the 2020 report returns 9 occurrences of ""islamique"", all accounted for: BIS, BIN, Tamweel Africa Holding, two training seminars, and one generic mention of ""l'ouverture d'une branche islamique"" in the enumeration of operations subject to prior authorisation (Instruction 002-03-2018 Art.7). No Islamic branch was authorised in 2020: of 18 files handled, 4 were declarations of intent to open succursales and 14 were other requests",2026-08-16
TJK,Tajikistan,NBT,2011,2010-12-31,ib_legal_framework,0.0,verified,high,"Law RT No.1108 ""On Islamic Banking Activity"", adopted 26.07.2014, in force 05.08.2014 | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; cis-legislation.com/document.fwx?rgn=70095","as_of 2013-12-31 precedes entry into force by 7 months, hence 0 for round 2014. Law defines the Islamic bank window",2026-08-16
TJK,Tajikistan,NBT,2014,2013-12-31,ib_legal_framework,0.0,verified,high,"Law RT No.1108 ""On Islamic Banking Activity"", adopted 26.07.2014, in force 05.08.2014 | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; cis-legislation.com/document.fwx?rgn=70095","as_of 2013-12-31 precedes entry into force by 7 months, hence 0 for round 2014. Law defines the Islamic bank window",2026-08-16
TJK,Tajikistan,NBT,2017,2016-12-31,ib_legal_framework,1.0,verified,high,"Law RT No.1108 ""On Islamic Banking Activity"", adopted 26.07.2014, in force 05.08.2014 | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; cis-legislation.com/document.fwx?rgn=70095","as_of 2013-12-31 precedes entry into force by 7 months, hence 0 for round 2014. Law defines the Islamic bank window",2026-08-16
TJK,Tajikistan,NBT,2021,2020-12-31,ib_legal_framework,1.0,verified,high,"Law RT No.1108 ""On Islamic Banking Activity"", adopted 26.07.2014, in force 05.08.2014 | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; cis-legislation.com/document.fwx?rgn=70095","as_of 2013-12-31 precedes entry into force by 7 months, hence 0 for round 2014. Law defines the Islamic bank window",2026-08-16
TJK,Tajikistan,NBT,2011,2010-12-31,ib_regime,0.0,verified,high,"NBT Board resolution 16.09.2019, licence No.116, OJSC Tawhidbank | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; asiaplustj.info 09.04.2024","Sohibkorbonk conversion began Oct 2017, after as_of 2016-12-31. Asr Leasing (2013), Alif Capital (2014) out of scope",2026-08-16
TJK,Tajikistan,NBT,2014,2013-12-31,ib_regime,0.0,verified,high,"NBT Board resolution 16.09.2019, licence No.116, OJSC Tawhidbank | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; asiaplustj.info 09.04.2024","Sohibkorbonk conversion began Oct 2017, after as_of 2016-12-31. Asr Leasing (2013), Alif Capital (2014) out of scope",2026-08-16
TJK,Tajikistan,NBT,2017,2016-12-31,ib_regime,0.0,verified,high,"NBT Board resolution 16.09.2019, licence No.116, OJSC Tawhidbank | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; asiaplustj.info 09.04.2024","Sohibkorbonk conversion began Oct 2017, after as_of 2016-12-31. Asr Leasing (2013), Alif Capital (2014) out of scope",2026-08-16
TJK,Tajikistan,NBT,2021,2020-12-31,ib_regime,2.0,verified,high,"NBT Board resolution 16.09.2019, licence No.116, OJSC Tawhidbank | nbt.tj/en/old_news/?ELEMENT_ID=488630 ; asiaplustj.info 09.04.2024","Sohibkorbonk conversion began Oct 2017, after as_of 2016-12-31. Asr Leasing (2013), Alif Capital (2014) out of scope",2026-08-16
TUR,Turkiye,National central bank,2011,2010-12-31,ib_legal_framework,0,verified,medium,"For 2021: BDDK, 'Faizsiz Bankacilik Ilke ve Standartlarina Uyuma Iliskin Teblig', Resmi Gazete 14.09.2019 No. 30888 | resmigazete.gov.tr/eskiler/2019/09/20190914-4.htm ; bddk.org.tr/Mevzuat/DokumanGetir/1323 . For 2011-2017: participation banks constituted as a category within the general Banking Law No. 5411, Resmi Gazete 01.11.2005 No. 25983; the dedicated Council of Ministers Decree 83/7506 of 16.12.1983 on Special Finance Houses (RG 19.12.1983 No. 18256) and its amendments were repealed when the special finance houses were brought under Law 5411 | isarder.org/2020/vol.12_issue.2_article31.pdf ; tkbbegitim.org.tr (Katilim bankalarinin bankacilik sektorundeki yeri ve onemi)","BORDERLINE, JUDGEMENT RECORDED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Turkiye had a dedicated instrument from 1983 (Decree 83/7506) until it was superseded in 2005, and again from 14.09.2019 (BDDK Teblig). Between those dates participation banks were one of three statutory bank categories inside the general Banking Law 5411, with no dedicated chapter. That is genuinely ambiguous: more than Guinea's single enabling article, less than Jordan's dedicated chapter. Rule 7 requires the lower value, so 2011, 2014 and 2017 are coded 0 at medium confidence. SENSITIVITY: if Law 5411's participation-bank provisions are counted as a dedicated framework, Turkiye becomes 1 in all four rounds and the in-window change disappears. Report this one line.",2026-08-16
TUR,Turkiye,National central bank,2014,2013-12-31,ib_legal_framework,0,verified,medium,"For 2021: BDDK, 'Faizsiz Bankacilik Ilke ve Standartlarina Uyuma Iliskin Teblig', Resmi Gazete 14.09.2019 No. 30888 | resmigazete.gov.tr/eskiler/2019/09/20190914-4.htm ; bddk.org.tr/Mevzuat/DokumanGetir/1323 . For 2011-2017: participation banks constituted as a category within the general Banking Law No. 5411, Resmi Gazete 01.11.2005 No. 25983; the dedicated Council of Ministers Decree 83/7506 of 16.12.1983 on Special Finance Houses (RG 19.12.1983 No. 18256) and its amendments were repealed when the special finance houses were brought under Law 5411 | isarder.org/2020/vol.12_issue.2_article31.pdf ; tkbbegitim.org.tr (Katilim bankalarinin bankacilik sektorundeki yeri ve onemi)","BORDERLINE, JUDGEMENT RECORDED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Turkiye had a dedicated instrument from 1983 (Decree 83/7506) until it was superseded in 2005, and again from 14.09.2019 (BDDK Teblig). Between those dates participation banks were one of three statutory bank categories inside the general Banking Law 5411, with no dedicated chapter. That is genuinely ambiguous: more than Guinea's single enabling article, less than Jordan's dedicated chapter. Rule 7 requires the lower value, so 2011, 2014 and 2017 are coded 0 at medium confidence. SENSITIVITY: if Law 5411's participation-bank provisions are counted as a dedicated framework, Turkiye becomes 1 in all four rounds and the in-window change disappears. Report this one line.",2026-08-16
TUR,Turkiye,National central bank,2017,2016-12-31,ib_legal_framework,0,verified,medium,"For 2021: BDDK, 'Faizsiz Bankacilik Ilke ve Standartlarina Uyuma Iliskin Teblig', Resmi Gazete 14.09.2019 No. 30888 | resmigazete.gov.tr/eskiler/2019/09/20190914-4.htm ; bddk.org.tr/Mevzuat/DokumanGetir/1323 . For 2011-2017: participation banks constituted as a category within the general Banking Law No. 5411, Resmi Gazete 01.11.2005 No. 25983; the dedicated Council of Ministers Decree 83/7506 of 16.12.1983 on Special Finance Houses (RG 19.12.1983 No. 18256) and its amendments were repealed when the special finance houses were brought under Law 5411 | isarder.org/2020/vol.12_issue.2_article31.pdf ; tkbbegitim.org.tr (Katilim bankalarinin bankacilik sektorundeki yeri ve onemi)","BORDERLINE, JUDGEMENT RECORDED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Turkiye had a dedicated instrument from 1983 (Decree 83/7506) until it was superseded in 2005, and again from 14.09.2019 (BDDK Teblig). Between those dates participation banks were one of three statutory bank categories inside the general Banking Law 5411, with no dedicated chapter. That is genuinely ambiguous: more than Guinea's single enabling article, less than Jordan's dedicated chapter. Rule 7 requires the lower value, so 2011, 2014 and 2017 are coded 0 at medium confidence. SENSITIVITY: if Law 5411's participation-bank provisions are counted as a dedicated framework, Turkiye becomes 1 in all four rounds and the in-window change disappears. Report this one line.",2026-08-16
TUR,Turkiye,National central bank,2021,2020-12-31,ib_legal_framework,1,verified,high,"For 2021: BDDK, 'Faizsiz Bankacilik Ilke ve Standartlarina Uyuma Iliskin Teblig', Resmi Gazete 14.09.2019 No. 30888 | resmigazete.gov.tr/eskiler/2019/09/20190914-4.htm ; bddk.org.tr/Mevzuat/DokumanGetir/1323 . For 2011-2017: participation banks constituted as a category within the general Banking Law No. 5411, Resmi Gazete 01.11.2005 No. 25983; the dedicated Council of Ministers Decree 83/7506 of 16.12.1983 on Special Finance Houses (RG 19.12.1983 No. 18256) and its amendments were repealed when the special finance houses were brought under Law 5411 | isarder.org/2020/vol.12_issue.2_article31.pdf ; tkbbegitim.org.tr (Katilim bankalarinin bankacilik sektorundeki yeri ve onemi)","BORDERLINE, JUDGEMENT RECORDED - IN-WINDOW CHANGE NOT FLAGGED IN THE HANDOFF. Turkiye had a dedicated instrument from 1983 (Decree 83/7506) until it was superseded in 2005, and again from 14.09.2019 (BDDK Teblig). Between those dates participation banks were one of three statutory bank categories inside the general Banking Law 5411, with no dedicated chapter. That is genuinely ambiguous: more than Guinea's single enabling article, less than Jordan's dedicated chapter. Rule 7 requires the lower value, so 2011, 2014 and 2017 are coded 0 at medium confidence. SENSITIVITY: if Law 5411's participation-bank provisions are counted as a dedicated framework, Turkiye becomes 1 in all four rounds and the in-window change disappears. Report this one line.",2026-08-16
TUR,Turkiye,National central bank,2011,2010-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2013, Chart 1.1.1, p.22: Islamic banking share of total domestic banking assets = 5.2% (2012E). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
TUR,Turkiye,National central bank,2014,2013-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2015, Chart 1.1.1.3, p.24: Islamic banking share of total domestic banking assets = 5.7% (1H2014). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
TUR,Turkiye,National central bank,2017,2016-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2018, Chart 1.1.2, p.28: Islamic banking share of total domestic banking assets = 5.4% (1H2017). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
TUR,Turkiye,National central bank,2021,2020-12-31,ib_regime,2,verified,high,"IFSB, IFSI Stability Report 2022, Chart 1.2.1, p.25: Islamic banking share of total domestic banking assets = 6.0% (2021). A measurable share of domestic banking assets cannot exist without licensed Islamic banks.",,2026-08-16
UGA,Uganda,Bank of Uganda,2011,2010-12-31,ib_legal_framework,0.0,verified,high,"Financial Institutions (Amendment) Act 2016 (Act 2 of 2016), assented 19.01.2016, commenced 04.02.2016; FI (Islamic Banking) Regulations 2018 | dfcugroup.com/wp-content/uploads/2021/11/Financial-Institutions-Amendment-Act-2016.pdf ; archive.finance.go.ug",The 2016 Act introduces both Islamic financial institutions and the Islamic window,2026-08-16
UGA,Uganda,Bank of Uganda,2014,2013-12-31,ib_legal_framework,0.0,verified,high,"Financial Institutions (Amendment) Act 2016 (Act 2 of 2016), assented 19.01.2016, commenced 04.02.2016; FI (Islamic Banking) Regulations 2018 | dfcugroup.com/wp-content/uploads/2021/11/Financial-Institutions-Amendment-Act-2016.pdf ; archive.finance.go.ug",The 2016 Act introduces both Islamic financial institutions and the Islamic window,2026-08-16
UGA,Uganda,Bank of Uganda,2017,2016-12-31,ib_legal_framework,1.0,verified,high,"Financial Institutions (Amendment) Act 2016 (Act 2 of 2016), assented 19.01.2016, commenced 04.02.2016; FI (Islamic Banking) Regulations 2018 | dfcugroup.com/wp-content/uploads/2021/11/Financial-Institutions-Amendment-Act-2016.pdf ; archive.finance.go.ug",The 2016 Act introduces both Islamic financial institutions and the Islamic window,2026-08-16
UGA,Uganda,Bank of Uganda,2021,2020-12-31,ib_legal_framework,1.0,verified,high,"Financial Institutions (Amendment) Act 2016 (Act 2 of 2016), assented 19.01.2016, commenced 04.02.2016; FI (Islamic Banking) Regulations 2018 | dfcugroup.com/wp-content/uploads/2021/11/Financial-Institutions-Amendment-Act-2016.pdf ; archive.finance.go.ug",The 2016 Act introduces both Islamic financial institutions and the Islamic window,2026-08-16
UGA,Uganda,Bank of Uganda,2011,2010-12-31,ib_regime,0.0,verified,high,First Islamic banking licence issued 08.09.2023 to Salaam Bank Ltd | centralbanking.com ; observer.ug ; allafrica.com,Implementation blocked until the 2023 amendment removed the Central Shariah Advisory Council requirement. 7-year gap between framework and regime,2026-08-16
UGA,Uganda,Bank of Uganda,2014,2013-12-31,ib_regime,0.0,verified,high,First Islamic banking licence issued 08.09.2023 to Salaam Bank Ltd | centralbanking.com ; observer.ug ; allafrica.com,Implementation blocked until the 2023 amendment removed the Central Shariah Advisory Council requirement. 7-year gap between framework and regime,2026-08-16
UGA,Uganda,Bank of Uganda,2017,2016-12-31,ib_regime,0.0,verified,high,First Islamic banking licence issued 08.09.2023 to Salaam Bank Ltd | centralbanking.com ; observer.ug ; allafrica.com,Implementation blocked until the 2023 amendment removed the Central Shariah Advisory Council requirement. 7-year gap between framework and regime,2026-08-16
UGA,Uganda,Bank of Uganda,2021,2020-12-31,ib_regime,0.0,verified,high,First Islamic banking licence issued 08.09.2023 to Salaam Bank Ltd | centralbanking.com ; observer.ug ; allafrica.com,Implementation blocked until the 2023 amendment removed the Central Shariah Advisory Council requirement. 7-year gap between framework and regime,2026-08-16
UZB,Uzbekistan,CBU,2011,2010-12-31,ib_legal_framework,0.0,verified,high,"Law No. ZRU-1126 of 27.03.2026, in force 29.06.2026 | kpmg.com/us/en/taxnewsflash/news/2026/05/uzbekistan-law-introducing-islamic-banking-enacted.html ; kinstellar.com",Post-dates every as_of_date,2026-08-16
UZB,Uzbekistan,CBU,2014,2013-12-31,ib_legal_framework,0.0,verified,high,"Law No. ZRU-1126 of 27.03.2026, in force 29.06.2026 | kpmg.com/us/en/taxnewsflash/news/2026/05/uzbekistan-law-introducing-islamic-banking-enacted.html ; kinstellar.com",Post-dates every as_of_date,2026-08-16
UZB,Uzbekistan,CBU,2017,2016-12-31,ib_legal_framework,0.0,verified,high,"Law No. ZRU-1126 of 27.03.2026, in force 29.06.2026 | kpmg.com/us/en/taxnewsflash/news/2026/05/uzbekistan-law-introducing-islamic-banking-enacted.html ; kinstellar.com",Post-dates every as_of_date,2026-08-16
UZB,Uzbekistan,CBU,2021,2020-12-31,ib_legal_framework,0.0,verified,high,"Law No. ZRU-1126 of 27.03.2026, in force 29.06.2026 | kpmg.com/us/en/taxnewsflash/news/2026/05/uzbekistan-law-introducing-islamic-banking-enacted.html ; kinstellar.com",Post-dates every as_of_date,2026-08-16
UZB,Uzbekistan,CBU,2011,2010-12-31,ib_regime,0.0,verified,high,The 2026 law itself creates the separate Islamic banking licence | kinstellar.com ; uzdaily.uz,No such licence could exist before the law,2026-08-16
UZB,Uzbekistan,CBU,2014,2013-12-31,ib_regime,0.0,verified,high,The 2026 law itself creates the separate Islamic banking licence | kinstellar.com ; uzdaily.uz,No such licence could exist before the law,2026-08-16
UZB,Uzbekistan,CBU,2017,2016-12-31,ib_regime,0.0,verified,high,The 2026 law itself creates the separate Islamic banking licence | kinstellar.com ; uzdaily.uz,No such licence could exist before the law,2026-08-16
UZB,Uzbekistan,CBU,2021,2020-12-31,ib_regime,0.0,verified,high,The 2026 law itself creates the separate Islamic banking licence | kinstellar.com ; uzdaily.uz,No such licence could exist before the law,2026-08-16
